./data/ice-unitcell/6_333.data (written by ASE) 

810 	 atoms 
2  atom types
0.0      18.543302930866972  xlo xhi
0.0      18.543302930866972  ylo yhi
0.0      17.094279259032522  zlo zhi


Atoms 

     1   2      4.6840383203369971       1.592251611663777      4.2792679078444742
     2   1      4.5307470161084966     0.91727538498021932      4.9402467058603996
     3   1      4.0090620936534389      1.4389603074352768      3.6182891098285501
     4   2       2.937877294347023      1.5928697217614727      2.1248189118977425
     5   1      3.3649913718546594     0.91418483449174148      1.6023037758799816
     6   1      2.0014404963382413      1.4352516468491034      2.0034495291586114
     7   2        5.94498291963595      4.6129556591020053      3.6313947239271416
     8   1     0.27382277327913562      4.5350737867923643      2.8251145522094419
     9   1     0.27691332376761313      5.2026326923035766      4.1835399439938925
    10   2      3.2463142330971109      4.5950304662688337      3.5812515047673128
    11   1       2.819200155589475      5.2737153535385657      4.1037666407850732
    12   1      4.1827510311058926      4.7526485411812045      3.7026208875064448
    13   2      1.5458933543366096      2.8593773119396864      4.9818427853907119
    14   1      2.3030782240136776      3.3241961054067519      4.6262817768028341
    15   1     0.78932659475723743       3.324814215504448      4.6257119674942002
    16   2      0.2392086078081839      1.5180783999403094      2.0746756927379133
    17   1      5.9078963137742164      2.1096097634349658      1.5231002819797974
    18   1       5.910368754164999      1.4395784175329724      2.8809558644556144
    19   2      4.6667312376015211      3.3334677568721856     0.77835951559461414
    20   1      4.7458493301065534      2.8222907060779523      5.6707422395297211
    21   1      4.0758179842045603       2.821054485882561      1.3305047356613648
    22   2       1.500153207107138        4.68774698092317      1.4262326995119468
    23   1      2.1745113236929998      4.5344556766946695      2.0877813068365052
    24   1      1.6528264012379428      4.0109164239465258     0.76639352011329143
    25   2      4.5919399157803573      6.0339907737041107     0.72821629643478536
    26   1      5.2718610232454797     0.27876765406069959      1.2501616231439117
    27   1      4.7489398805950298      5.0975539756953303     0.84901586986528199
    28   2      1.5458933543366096     0.15390941432619584      4.8838355843055909
    29   1      1.5458933543366096      5.9091325339696077    0.043305507456216009
    30   1      1.5458933543366096      1.0903462123349779      5.0809896050930998
    31   2      4.6840383203369971       1.592251611663777       9.977360994188647
    32   1      4.5307470161084966     0.91727538498021932      10.638339792204572
    33   1      4.0090620936534389      1.4389603074352768      9.3163821961727233
    34   2       2.937877294347023      1.5928697217614727      7.8229119982419162
    35   1      3.3649913718546594     0.91418483449174148      7.3003968622241553
    36   1      2.0014404963382413      1.4352516468491034      7.7015426155027846
    37   2        5.94498291963595      4.6129556591020053      9.3294878102713152
    38   1     0.27382277327913562      4.5350737867923643      8.5232076385536146
    39   1     0.27691332376761313      5.2026326923035766      9.8816330303380653
    40   2      3.2463142330971109      4.5950304662688337      9.2793445911114869
    41   1       2.819200155589475      5.2737153535385657      9.8018597271292478
    42   1      4.1827510311058926      4.7526485411812045      9.4007139738506176
    43   2      1.5458933543366096      2.8593773119396864      10.679935871734886
    44   1      2.3030782240136776      3.3241961054067519      10.324374863147007
    45   1     0.78932659475723743       3.324814215504448      10.323805053838374
    46   2      0.2392086078081839      1.5180783999403094       7.772768779082087
    47   1      5.9078963137742164      2.1096097634349658      7.2211933683239709
    48   1       5.910368754164999      1.4395784175329724      8.5790489507997876
    49   2      4.6667312376015211      3.3334677568721856      6.4764526019387878
    50   1      4.7458493301065534      2.8222907060779523      11.368835325873896
    51   1      4.0758179842045603       2.821054485882561      7.0285978220055387
    52   2       1.500153207107138        4.68774698092317      7.1243257858561204
    53   1      2.1745113236929998      4.5344556766946695      7.7858743931806789
    54   1      1.6528264012379428      4.0109164239465258      6.4644866064574646
    55   2      4.5919399157803573      6.0339907737041107      6.4263093827789586
    56   1      5.2718610232454797     0.27876765406069959      6.9482547094880855
    57   1      4.7489398805950298      5.0975539756953303      6.5471089562094553
