./data/ice-unitcell/3.data (written by ASE) 

36 	 atoms 
2  atom types
0.0      6.6636845990438784  xlo xhi
0.0      6.6636845990438784  ylo yhi
0.0      6.9335908159268431  zlo zhi


Atoms 

     1   2       2.638819101221376      2.6008360990068256     0.15600579335835396
     2   1      2.5821777821295031      3.5190918367550723       6.825426799198385
     3   1      2.4055901402548399      2.1097225440572918      6.3019406925959078
     4   2      4.0455229200795388      1.2987521283536518      3.3107896146050679
     5   1      4.3253976732393813     0.84162336485924183      2.5175868252630371
     6   1      4.1488100313647189      2.2270033930004636      3.1027818901272628
     7   2      5.9613322423046533       4.637258112474635      5.4830836172349482
     8   1      5.6667973830269149       4.168134716701946      6.2638059431083111
     9   1      5.8460504987411932      5.5621775348219256      5.7007983688550503
    10   2      1.3800490804619874      4.1021642391714117      3.7801937128433156
    11   1      1.1061716434412838       3.386484513234099      3.2067857523661649
    12   1     0.62971819460964651      4.2507644057300906      4.3549883914836505
    13   2      4.6199325325171214      5.9779914538022636      1.4567474304262298
    14   1       4.366046149293549      5.3442750484331905      2.1279190214079482
    15   1      5.5741721671002047       6.017307192936622      1.5122161569536443
    16   2      4.0715112900158097      4.0355273931809732      3.4591684580659026
    17   1      3.1532555522675634       4.091502343812941      3.7233382681527156
    18   1      4.5626248449653435      4.2687563541475084      4.2468243747551915
    19   2     0.66570209144448345      6.0093107714177698      1.7576652718374548
    20   1      1.3120794975517396       5.815397549585593      1.0781733718766242
    21   1     0.85361799713752073      5.3795925768081228      2.4537977897565102
    22   2      2.0377547503876183     0.71101514671798183      5.0698416046057071
    23   1      2.4955498823419324     0.99155626833772903      4.2773321743452692
    24   1      1.1095034857408059     0.81496862646306623      4.8604471619647178
    25   2      2.5715158867710328      5.2956301508601697      6.7741182271605265
    26   1      2.4189175094529278      6.0419628259530844      6.1937766758674497
    27   1       3.302522087286146      5.5681748509610651     0.39452131742623858
    28   2      6.0039798237385344     0.66636845990438787      5.2764626109203281
    29   1      5.8100666019063576       1.312745866011644       5.955954510881158
    30   1      5.3742616291288883     0.85495073405732958      4.5803300930012734
    31   2     0.69768777751989408      2.0524148565055147      2.0606631904934578
    32   1      1.3467306574667679      2.3083003451087993       1.405438858388371
    33   1     0.65970477530534399      1.0981752219224312      2.0017276685580803
    34   2      5.3722625237491748      2.6268244689430968     0.20662100631461994
    35   1      5.8433850249015773      2.3549461373021066     0.99427692300390946
    36   1      4.4473431014018843       2.532200147636674     0.43473614415861311
